datetime,Coxs bazar,Bandarban,Chattogram,Rangamati,Khagrachari,Feni,Chandpur,Cumilla,Brahmanbaria,Kishoreganj,Gazipur,Tangail,Dhaka,Faridpur,Gopalganj,Barishal,Barguna,Pirojpur,Khulna,Jashore,Jhenaidah,Meherpur,Pabna,Rajshahi,Bogura,Naogaon,Dinajpur,Panchagarh,Rangpur,Gaibandha,Sherpur,Mymensingh,Sunamganj,Sylhet,Moulvibajar,Habiganj
26/02/2013 22:00,2,2,2,2,8,8,8,3,8,0,8,8,8,6,0,6,6,7,6,5,4,4,4,6,3,1,3,2,2,2,2,2,0,0,0,0
26/02/2013 23:00,2,2,2,2,6,6,6,3,6,1,4,4,4,7,0,7,7,4,6,4,10,10,3,4,4,3,4,2,2,2,2,2,0,0,0,0
27/02/2013 00:00,3,3,3,3,5,5,5,3,5,2,5,5,5,6,3,6,6,6,7,5,6,6,4,3,1,2,1,3,3,3,3,3,0,0,0,0
27/02/2013 01:00,2,2,2,2,5,5,5,4,5,3,10,10,10,5,2,5,5,5,7,6,6,6,4,3,2,1,2,2,2,2,2,2,0,0,0,0
27/02/2013 02:00,0,0,0,0,2,2,2,3,2,0,10,10,10,4,0,4,4,4,6,4,5,5,6,3,0,1,0,0,0,0,0,0,0,0,0,0
27/02/2013 03:00,0,0,0,0,3,3,3,0,3,1,10,10,10,4,2,4,4,6,6,6,5,5,5,4,2,1,2,0,0,0,0,0,3,3,3,3
27/02/2013 04:00,2,2,2,2,3,3,3,0,3,5,9,9,9,7,0,7,7,4,6,4,5,5,5,4,0,1,0,2,2,2,2,2,3,3,3,3
27/02/2013 05:00,3,3,3,3,0,0,0,0,0,4,11,11,11,6,0,6,6,7,6,4,2,2,4,4,2,2,2,3,3,3,3,3,5,5,5,5
27/02/2013 06:00,4,4,4,4,2,2,2,0,2,1,9,9,9,8,0,8,8,6,6,8,3,3,5,4,0,2,0,4,4,4,4,4,4,4,4,4
27/02/2013 07:00,4,4,4,4,3,3,3,2,3,2,9,9,9,7,3,7,7,5,6,7,4,4,5,4,0,5,0,4,4,4,4,4,2,2,2,2
27/02/2013 08:00,2,2,2,2,2,2,2,0,2,2,8,8,8,6,1,6,6,7,7,6,3,3,5,5,0,2,0,2,2,2,2,2,3,3,3,3
27/02/2013 09:00,2,2,2,2,3,3,3,0,3,1,10,10,10,6,1,6,6,9,9,6,3,3,5,5,1,3,1,2,2,2,2,2,6,6,6,6
27/02/2013 10:00,1,1,1,1,2,2,2,1,2,0,11,11,11,5,1,5,5,5,8,7,3,3,6,4,0,4,0,1,1,1,1,1,5,5,5,5
27/02/2013 11:00,3,3,3,3,2,2,2,0,2,3,10,10,10,6,1,6,6,6,5,5,5,5,4,2,0,5,0,3,3,3,3,3,4,4,4,4
27/02/2013 12:00,4,4,4,4,1,1,1,0,1,0,7,7,7,4,3,4,4,7,9,5,7,7,5,5,2,8,2,4,4,4,4,4,3,3,3,3
27/02/2013 13:00,3,3,3,3,1,1,1,0,1,2,8,8,8,4,3,4,4,7,9,5,8,8,6,3,2,8,2,3,3,3,3,3,2,2,2,2
27/02/2013 14:00,3,3,3,3,3,3,3,0,3,3,8,8,8,3,3,3,3,9,10,3,5,5,5,5,2,7,2,3,3,3,3,3,2,2,2,2
27/02/2013 15:00,4,4,4,4,2,2,2,0,2,4,7,7,7,4,4,4,4,6,4,3,5,5,2,6,2,7,2,4,4,4,4,4,4,4,4,4
27/02/2013 16:00,5,5,5,5,4,4,4,1,4,5,6,6,6,5,4,5,5,6,5,3,5,5,5,6,5,8,5,5,5,5,5,5,3,3,3,3
27/02/2013 17:00,5,5,5,5,2,2,2,0,2,4,6,6,6,4,5,4,4,6,5,3,8,8,4,6,6,10,6,5,5,5,5,5,5,5,5,5
27/02/2013 18:00,4,4,4,4,2,2,2,1,2,1,6,6,6,2,3,2,2,8,5,2,6,6,2,7,6,12,6,4,4,4,4,4,3,3,3,3
27/02/2013 19:00,6,6,6,6,6,6,6,0,6,2,6,6,6,0,4,0,0,8,5,2,8,8,2,5,6,10,6,6,6,6,6,6,4,4,4,4
27/02/2013 20:00,8,8,8,8,9,9,9,2,9,2,4,4,4,2,5,2,2,5,2,2,8,8,4,7,6,13,6,8,8,8,8,8,3,3,3,3
27/02/2013 21:00,5,5,5,5,9,9,9,4,9,4,3,3,3,4,6,4,4,4,2,1,8,8,4,6,8,11,8,5,5,5,5,5,4,4,4,4
27/02/2013 22:00,6,6,6,6,11,11,11,3,11,3,3,3,3,3,5,3,3,5,0,0,7,7,3,5,8,13,8,6,6,6,6,6,0,0,0,0
27/02/2013 23:00,7,7,7,7,12,12,12,3,12,7,5,5,5,5,4,5,5,5,1,4,6,6,1,5,8,13,8,7,7,7,7,7,0,0,0,0
28/02/2013 00:00,7,7,7,7,14,14,14,3,14,6,3,3,3,4,4,4,4,4,2,4,6,6,2,2,10,12,10,7,7,7,7,7,2,2,2,2
28/02/2013 01:00,6,6,6,6,12,12,12,3,12,9,1,1,1,4,4,4,4,4,3,4,6,6,0,2,9,10,9,6,6,6,6,6,0,0,0,0
28/02/2013 02:00,6,6,6,6,8,8,8,3,8,7,0,0,0,5,5,5,5,4,4,3,7,7,0,2,8,9,8,6,6,6,6,6,0,0,0,0
28/02/2013 03:00,6,6,6,6,6,6,6,2,6,9,0,0,0,4,6,4,4,5,7,3,7,7,2,3,7,12,7,6,6,6,6,6,1,1,1,1
28/02/2013 04:00,7,7,7,7,5,5,5,2,5,5,0,0,0,6,6,6,6,4,7,3,6,6,3,3,8,12,8,7,7,7,7,7,3,3,3,3
28/02/2013 05:00,8,8,8,8,6,6,6,1,6,7,2,2,2,5,6,5,5,3,6,4,7,7,3,4,6,13,6,8,8,8,8,8,2,2,2,2
28/02/2013 06:00,8,8,8,8,4,4,4,3,4,7,2,2,2,6,4,6,6,2,7,5,5,5,2,2,8,14,8,8,8,8,8,8,2,2,2,2
28/02/2013 07:00,10,10,10,10,5,5,5,0,5,3,0,0,0,6,5,6,6,4,6,3,4,4,2,2,7,13,7,10,10,10,10,10,3,3,3,3
28/02/2013 08:00,9,9,9,9,7,7,7,2,7,2,2,2,2,5,4,5,5,3,7,3,6,6,2,0,5,12,5,9,9,9,9,9,4,4,4,4
28/02/2013 09:00,12,12,12,12,5,5,5,2,5,1,2,2,2,4,4,4,4,5,8,3,4,4,2,2,7,12,7,12,12,12,12,12,4,4,4,4
28/02/2013 10:00,10,10,10,10,5,5,5,0,5,0,2,2,2,5,5,5,5,4,10,4,3,3,2,2,7,12,7,10,10,10,10,10,2,2,2,2
28/02/2013 11:00,11,11,11,11,0,0,0,2,0,3,3,3,3,4,4,4,4,3,8,3,2,2,1,2,7,12,7,11,11,11,11,11,4,4,4,4
28/02/2013 12:00,8,8,8,8,2,2,2,3,2,1,3,3,3,3,6,3,3,3,5,3,0,0,1,2,4,10,4,8,8,8,8,8,7,7,7,7
28/02/2013 13:00,9,9,9,9,0,0,0,5,0,1,6,6,6,4,5,4,4,4,7,3,2,2,2,3,1,8,1,9,9,9,9,9,1,1,1,1
28/02/2013 14:00,5,5,5,5,0,0,0,3,0,1,5,5,5,4,4,4,4,3,5,3,2,2,3,4,1,5,1,5,5,5,5,5,1,1,1,1
28/02/2013 15:00,6,6,6,6,0,0,0,4,0,1,6,6,6,5,4,5,5,3,6,3,3,3,3,3,1,6,1,6,6,6,6,6,1,1,1,1
28/02/2013 16:00,1,1,1,1,1,1,1,1,1,2,4,4,4,5,4,5,5,3,4,4,3,3,5,5,2,2,2,1,1,1,1,1,1,1,1,1
28/02/2013 17:00,1,1,1,1,1,1,1,2,1,1,5,5,5,6,4,6,6,3,4,4,3,3,5,5,2,2,2,1,1,1,1,1,1,1,1,1
28/02/2013 18:00,3,3,3,3,0,0,0,1,0,1,7,7,7,5,6,5,5,3,6,3,3,3,4,2,6,4,6,3,3,3,3,3,3,3,3,3
28/02/2013 19:00,4,4,4,4,0,0,0,1,0,1,8,8,8,5,7,5,5,4,7,3,3,3,4,1,8,5,8,4,4,4,4,4,4,4,4,4
28/02/2013 20:00,1,1,1,1,0,0,0,0,0,3,9,9,9,5,8,5,5,4,7,5,3,3,5,0,8,4,8,1,1,1,1,1,2,2,2,2
28/02/2013 21:00,3,3,3,3,2,2,2,0,2,3,6,6,6,5,8,5,5,5,6,4,3,3,4,2,5,3,5,3,3,3,3,3,1,1,1,1
28/02/2013 22:00,2,2,2,2,1,1,1,2,1,4,8,8,8,5,7,5,5,3,5,3,5,5,3,0,4,4,4,2,2,2,2,2,0,0,0,0
28/02/2013 23:00,8,8,8,8,0,0,0,3,0,5,8,8,8,4,5,4,4,2,6,5,3,3,5,2,3,4,3,8,8,8,8,8,0,0,0,0
01/03/2013 00:00,7,7,7,7,1,1,1,3,1,4,8,8,8,4,5,4,4,4,6,4,2,2,2,2,3,3,3,7,7,7,7,7,3,3,3,3
01/03/2013 01:00,5,5,5,5,2,2,2,3,2,3,8,8,8,7,4,7,7,4,7,2,1,1,3,1,3,4,3,5,5,5,5,5,0,0,0,0
01/03/2013 02:00,4,4,4,4,0,0,0,2,0,2,7,7,7,5,4,5,5,6,6,2,4,4,3,2,4,4,4,4,4,4,4,4,0,0,0,0
01/03/2013 03:00,6,6,6,6,1,1,1,2,1,2,7,7,7,6,3,6,6,4,6,3,3,3,5,0,3,2,3,6,6,6,6,6,2,2,2,2
01/03/2013 04:00,4,4,4,4,2,2,2,1,2,2,6,6,6,5,3,5,5,5,7,2,3,3,6,0,2,2,2,4,4,4,4,4,5,5,5,5
01/03/2013 05:00,2,2,2,2,3,3,3,2,3,2,8,8,8,5,4,5,5,4,8,7,3,3,2,2,3,3,3,2,2,2,2,2,4,4,4,4
01/03/2013 06:00,2,2,2,2,4,4,4,0,4,3,5,5,5,5,4,5,5,5,6,4,3,3,0,2,2,4,2,2,2,2,2,2,4,4,4,4
01/03/2013 07:00,3,3,3,3,3,3,3,0,3,2,4,4,4,5,4,5,5,3,6,2,3,3,0,2,2,2,2,3,3,3,3,3,5,5,5,5
01/03/2013 08:00,0,0,0,0,2,2,2,1,2,1,2,2,2,5,5,5,5,2,7,4,4,4,1,2,2,7,2,0,0,0,0,0,5,5,5,5
01/03/2013 09:00,1,1,1,1,3,3,3,3,3,0,3,3,3,4,4,4,4,4,7,5,4,4,1,2,2,4,2,1,1,1,1,1,5,5,5,5
01/03/2013 10:00,3,3,3,3,4,4,4,1,4,2,4,4,4,4,4,4,4,4,5,3,3,3,2,4,3,3,3,3,3,3,3,3,6,6,6,6
01/03/2013 11:00,0,0,0,0,4,4,4,0,4,2,4,4,4,4,3,4,4,3,5,2,3,3,0,3,2,2,2,0,0,0,0,0,6,6,6,6
01/03/2013 12:00,5,5,5,5,4,4,4,0,4,3,4,4,4,5,5,5,5,3,5,2,3,3,0,3,2,2,2,5,5,5,5,5,6,6,6,6
01/03/2013 13:00,0,0,0,0,4,4,4,3,4,1,3,3,3,5,5,5,5,2,5,3,4,4,0,5,3,2,3,0,0,0,0,0,6,6,6,6
01/03/2013 14:00,2,2,2,2,3,3,3,3,3,2,3,3,3,4,6,4,4,4,5,4,3,3,2,3,3,3,3,2,2,2,2,2,5,5,5,5
01/03/2013 15:00,2,2,2,2,4,4,4,2,4,1,4,4,4,4,5,4,4,4,5,4,3,3,3,3,3,2,3,2,2,2,2,2,4,4,4,4
01/03/2013 16:00,2,2,2,2,5,5,5,1,5,1,6,6,6,5,4,5,5,4,6,5,3,3,4,3,3,2,3,2,2,2,2,2,2,2,2,2
01/03/2013 17:00,0,0,0,0,3,3,3,2,3,0,7,7,7,5,5,5,5,4,5,6,5,5,3,2,4,5,4,0,0,0,0,0,4,4,4,4
01/03/2013 18:00,2,2,2,2,3,3,3,0,3,3,5,5,5,6,5,6,6,3,7,6,5,5,4,2,6,4,6,2,2,2,2,2,4,4,4,4
01/03/2013 19:00,3,3,3,3,2,2,2,1,2,2,7,7,7,5,5,5,5,3,6,7,9,9,5,2,4,2,4,3,3,3,3,3,5,5,5,5
01/03/2013 20:00,4,4,4,4,2,2,2,3,2,8,7,7,7,5,3,5,5,4,5,8,7,7,5,4,7,3,7,4,4,4,4,4,5,5,5,5
01/03/2013 21:00,5,5,5,5,1,1,1,0,1,7,6,6,6,5,5,5,5,3,7,6,6,6,4,3,5,3,5,5,5,5,5,5,0,0,0,0
01/03/2013 22:00,2,2,2,2,2,2,2,2,2,3,10,10,10,6,6,6,6,2,5,5,7,7,4,1,4,4,4,2,2,2,2,2,0,0,0,0
01/03/2013 23:00,5,5,5,5,2,2,2,2,2,7,6,6,6,6,4,6,6,2,5,4,5,5,4,3,6,4,6,5,5,5,5,5,0,0,0,0
02/03/2013 00:00,3,3,3,3,6,6,6,4,6,5,7,7,7,4,4,4,4,3,6,5,3,3,3,2,5,4,5,3,3,3,3,3,5,5,5,5
02/03/2013 01:00,2,2,2,2,4,4,4,1,4,10,6,6,6,4,3,4,4,2,7,4,4,4,4,1,5,4,5,2,2,2,2,2,0,0,0,0
02/03/2013 02:00,7,7,7,7,4,4,4,2,4,8,5,5,5,4,4,4,4,3,6,4,4,4,2,2,5,6,5,7,7,7,7,7,0,0,0,0
02/03/2013 03:00,7,7,7,7,4,4,4,0,4,6,3,3,3,3,4,3,3,4,5,5,5,5,1,1,4,6,4,7,7,7,7,7,5,5,5,5
02/03/2013 04:00,6,6,6,6,3,3,3,0,3,4,4,4,4,4,5,4,4,2,4,4,2,2,1,1,4,6,4,6,6,6,6,6,5,5,5,5
02/03/2013 05:00,5,5,5,5,3,3,3,0,3,4,2,2,2,5,4,5,5,3,4,5,3,3,2,3,3,5,3,5,5,5,5,5,4,4,4,4
02/03/2013 06:00,4,4,4,4,3,3,3,1,3,3,2,2,2,4,4,4,4,2,2,3,2,2,2,2,4,6,4,4,4,4,4,4,5,5,5,5
02/03/2013 07:00,4,4,4,4,2,2,2,0,2,6,1,1,1,3,5,3,3,2,4,3,4,4,0,2,3,8,3,4,4,4,4,4,5,5,5,5
02/03/2013 08:00,4,4,4,4,3,3,3,2,3,2,2,2,2,4,4,4,4,2,3,3,4,4,0,2,3,5,3,4,4,4,4,4,5,5,5,5
02/03/2013 09:00,5,5,5,5,4,4,4,0,4,2,2,2,2,4,4,4,4,3,5,3,6,6,0,2,3,4,3,5,5,5,5,5,2,2,2,2
02/03/2013 10:00,6,6,6,6,7,7,7,0,7,2,1,1,1,3,2,3,3,3,5,2,5,5,1,1,2,5,2,6,6,6,6,6,3,3,3,3
02/03/2013 11:00,4,4,4,4,5,5,5,2,5,1,0,0,0,4,4,4,4,3,4,3,6,6,0,2,3,7,3,4,4,4,4,4,5,5,5,5
02/03/2013 12:00,3,3,3,3,6,6,6,0,6,2,1,1,1,3,3,3,3,2,3,3,4,4,0,2,2,5,2,3,3,3,3,3,5,5,5,5
02/03/2013 13:00,5,5,5,5,2,2,2,0,2,1,1,1,1,4,3,4,4,2,4,4,4,4,0,2,3,6,3,5,5,5,5,5,6,6,6,6
02/03/2013 14:00,6,6,6,6,4,4,4,0,4,1,2,2,2,4,4,4,4,3,4,3,3,3,2,3,4,6,4,6,6,6,6,6,6,6,6,6
02/03/2013 15:00,5,5,5,5,4,4,4,0,4,2,2,2,2,4,4,4,4,3,4,3,3,3,2,3,5,6,5,5,5,5,5,5,4,4,4,4
02/03/2013 16:00,5,5,5,5,5,5,5,0,5,2,3,3,3,4,4,4,4,2,4,4,3,3,3,4,7,6,7,5,5,5,5,5,3,3,3,3
02/03/2013 17:00,4,4,4,4,6,6,6,2,6,3,3,3,3,4,4,4,4,3,4,4,3,3,5,2,7,5,7,4,4,4,4,4,3,3,3,3
02/03/2013 18:00,4,4,4,4,5,5,5,2,5,3,3,3,3,3,4,3,3,3,3,4,3,3,4,2,6,5,6,4,4,4,4,4,3,3,3,3
02/03/2013 19:00,4,4,4,4,3,3,3,2,3,3,3,3,3,4,5,4,4,2,3,5,3,3,4,1,6,6,6,4,4,4,4,4,3,3,3,3
02/03/2013 20:00,7,7,7,7,4,4,4,1,4,3,2,2,2,4,4,4,4,3,4,6,4,4,3,2,4,7,4,7,7,7,7,7,2,2,2,2
02/03/2013 21:00,4,4,4,4,6,6,6,2,6,2,4,4,4,5,5,5,5,3,4,4,4,4,4,2,5,6,5,4,4,4,4,4,1,1,1,1
02/03/2013 22:00,7,7,7,7,7,7,7,2,7,2,5,5,5,5,5,5,5,2,3,4,4,4,4,2,5,6,5,7,7,7,7,7,0,0,0,0
02/03/2013 23:00,7,7,7,7,5,5,5,1,5,0,5,5,5,5,4,5,5,4,4,5,3,3,1,2,6,7,6,7,7,7,7,7,2,2,2,2
03/03/2013 00:00,7,7,7,7,7,7,7,1,7,2,6,6,6,4,5,4,4,3,4,2,5,5,1,4,6,6,6,7,7,7,7,7,5,5,5,5
03/03/2013 01:00,7,7,7,7,6,6,6,0,6,2,6,6,6,6,4,6,6,2,4,2,3,3,0,4,7,4,7,7,7,7,7,7,0,0,0,0
03/03/2013 02:00,7,7,7,7,4,4,4,2,4,1,4,4,4,4,4,4,4,2,3,3,4,4,2,1,4,6,4,7,7,7,7,7,0,0,0,0
03/03/2013 03:00,7,7,7,7,3,3,3,0,3,1,5,5,5,5,4,5,5,2,4,3,4,4,2,2,4,3,4,7,7,7,7,7,4,4,4,4
03/03/2013 04:00,7,7,7,7,4,4,4,1,4,0,4,4,4,5,4,5,5,3,5,4,3,3,1,2,4,5,4,7,7,7,7,7,9,9,9,9
03/03/2013 05:00,5,5,5,5,2,2,2,0,2,3,5,5,5,5,3,5,5,2,3,2,2,2,2,3,3,6,3,5,5,5,5,5,9,9,9,9
03/03/2013 06:00,6,6,6,6,1,1,1,0,1,4,5,5,5,5,2,5,5,2,4,3,3,3,1,3,1,5,1,6,6,6,6,6,10,10,10,10
03/03/2013 07:00,6,6,6,6,0,0,0,0,0,5,5,5,5,5,2,5,5,2,4,3,3,3,0,3,0,4,0,6,6,6,6,6,11,11,11,11
03/03/2013 08:00,6,6,6,6,0,0,0,0,0,6,6,6,6,5,3,5,5,2,5,4,3,3,2,4,0,4,0,6,6,6,6,6,10,10,10,10
03/03/2013 09:00,5,5,5,5,0,0,0,0,0,5,5,5,5,5,2,5,5,2,4,3,3,3,2,3,2,5,2,5,5,5,5,5,9,9,9,9
03/03/2013 10:00,5,5,5,5,0,0,0,0,0,3,5,5,5,5,2,5,5,3,4,2,3,3,2,2,5,6,5,5,5,5,5,5,8,8,8,8
03/03/2013 11:00,5,5,5,5,0,0,0,0,0,3,5,5,5,7,2,7,7,3,5,3,1,1,2,4,4,4,4,5,5,5,5,5,9,9,9,9
03/03/2013 12:00,4,4,4,4,3,3,3,0,3,1,5,5,5,6,3,6,6,2,4,4,2,2,3,3,4,3,4,4,4,4,4,4,8,8,8,8
03/03/2013 13:00,4,4,4,4,0,0,0,0,0,1,5,5,5,4,1,4,4,2,4,4,3,3,3,2,6,4,6,4,4,4,4,4,8,8,8,8
03/03/2013 14:00,6,6,6,6,3,3,3,0,3,3,6,6,6,7,0,7,7,3,4,3,3,3,2,5,5,4,5,6,6,6,6,6,7,7,7,7
03/03/2013 15:00,6,6,6,6,2,2,2,0,2,0,6,6,6,6,0,6,6,3,4,3,4,4,1,1,6,4,6,6,6,6,6,6,7,7,7,7
03/03/2013 16:00,3,3,3,3,3,3,3,0,3,2,6,6,6,6,3,6,6,4,5,5,11,11,0,2,4,4,4,3,3,3,3,3,6,6,6,6
03/03/2013 17:00,3,3,3,3,3,3,3,0,3,1,5,5,5,6,3,6,6,4,4,6,9,9,0,2,4,4,4,3,3,3,3,3,7,7,7,7
03/03/2013 18:00,4,4,4,4,2,2,2,2,2,4,5,5,5,6,1,6,6,6,5,4,8,8,2,3,5,5,5,4,4,4,4,4,6,6,6,6
03/03/2013 19:00,4,4,4,4,1,1,1,2,1,4,6,6,6,6,0,6,6,5,4,4,8,8,1,4,4,6,4,4,4,4,4,4,6,6,6,6
03/03/2013 20:00,5,5,5,5,0,0,0,2,0,4,4,4,4,7,0,7,7,5,5,6,5,5,0,5,6,4,6,5,5,5,5,5,5,5,5,5
03/03/2013 21:00,6,6,6,6,0,0,0,1,0,2,4,4,4,4,1,4,4,4,5,2,7,7,7,4,6,5,6,6,6,6,6,6,4,4,4,4
03/03/2013 22:00,7,7,7,7,2,2,2,1,2,7,4,4,4,7,0,7,7,3,6,4,8,8,3,6,7,5,7,7,7,7,7,7,0,0,0,0
03/03/2013 23:00,6,6,6,6,3,3,3,0,3,6,3,3,3,5,0,5,5,4,5,4,6,6,1,3,6,4,6,6,6,6,6,6,0,0,0,0
04/03/2013 00:00,5,5,5,5,0,0,0,0,0,6,2,2,2,5,3,5,5,4,5,4,5,5,1,2,5,6,5,5,5,5,5,5,2,2,2,2
04/03/2013 01:00,5,5,5,5,3,3,3,0,3,7,1,1,1,4,3,4,4,2,4,4,5,5,1,3,5,6,5,5,5,5,5,5,3,3,3,3
04/03/2013 02:00,5,5,5,5,2,2,2,0,2,2,0,0,0,4,2,4,4,3,5,4,3,3,3,2,4,4,4,5,5,5,5,5,3,3,3,3
04/03/2013 03:00,6,6,6,6,0,0,0,0,0,2,1,1,1,2,0,2,2,3,4,3,2,2,2,0,6,4,6,6,6,6,6,6,1,1,1,1
04/03/2013 04:00,4,4,4,4,0,0,0,2,0,3,2,2,2,3,0,3,3,3,4,3,3,3,2,0,4,6,4,4,4,4,4,4,1,1,1,1
04/03/2013 05:00,5,5,5,5,0,0,0,0,0,0,2,2,2,2,0,2,2,4,4,4,3,3,3,0,4,5,4,5,5,5,5,5,1,1,1,1
04/03/2013 06:00,5,5,5,5,2,2,2,0,2,2,2,2,2,1,0,1,1,5,4,4,3,3,2,0,4,5,4,5,5,5,5,5,1,1,1,1
04/03/2013 07:00,5,5,5,5,2,2,2,0,2,2,1,1,1,0,0,0,0,5,4,3,3,3,4,1,4,4,4,5,5,5,5,5,3,3,3,3
04/03/2013 08:00,6,6,6,6,1,1,1,0,1,2,3,3,3,1,2,1,1,4,4,3,3,3,3,2,6,3,6,6,6,6,6,6,5,5,5,5
04/03/2013 09:00,6,6,6,6,1,1,1,0,1,4,2,2,2,1,1,1,1,4,3,3,3,3,2,1,5,3,5,6,6,6,6,6,4,4,4,4
04/03/2013 10:00,6,6,6,6,2,2,2,0,2,6,1,1,1,1,1,1,1,4,2,4,3,3,1,0,4,3,4,6,6,6,6,6,6,6,6,6
04/03/2013 11:00,6,6,6,6,3,3,3,1,3,4,3,3,3,1,3,1,1,3,3,3,2,2,0,2,4,4,4,6,6,6,6,6,5,5,5,5
04/03/2013 12:00,6,6,6,6,3,3,3,0,3,5,3,3,3,0,3,0,0,2,3,3,2,2,0,2,4,5,4,6,6,6,6,6,5,5,5,5
04/03/2013 13:00,5,5,5,5,3,3,3,0,3,6,4,4,4,0,3,0,0,2,3,3,3,3,0,2,5,5,5,5,5,5,5,5,6,6,6,6
04/03/2013 14:00,5,5,5,5,2,2,2,0,2,4,6,6,6,0,4,0,0,4,4,5,5,5,0,1,8,5,8,5,5,5,5,5,8,8,8,8
04/03/2013 15:00,5,5,5,5,1,1,1,0,1,5,6,6,6,0,4,0,0,4,4,5,5,5,1,2,8,6,8,5,5,5,5,5,5,5,5,5
04/03/2013 16:00,5,5,5,5,0,0,0,0,0,5,7,7,7,0,4,0,0,4,5,5,5,5,2,4,7,7,7,5,5,5,5,5,3,3,3,3
04/03/2013 17:00,6,6,6,6,2,2,2,0,2,6,7,7,7,0,5,0,0,2,3,4,5,5,3,4,7,4,7,6,6,6,6,6,4,4,4,4
04/03/2013 18:00,5,5,5,5,2,2,2,1,2,8,7,7,7,0,4,0,0,2,4,5,5,5,3,4,7,5,7,5,5,5,5,5,3,3,3,3
04/03/2013 19:00,4,4,4,4,1,1,1,2,1,9,7,7,7,1,4,1,1,3,5,7,6,6,3,2,7,6,7,4,4,4,4,4,2,2,2,2
04/03/2013 20:00,5,5,5,5,2,2,2,2,2,9,7,7,7,1,5,1,1,2,2,6,4,4,2,4,4,5,4,5,5,5,5,5,3,3,3,3
04/03/2013 21:00,6,6,6,6,4,4,4,1,4,9,8,8,8,0,5,0,0,3,2,6,5,5,2,6,5,5,5,6,6,6,6,6,0,0,0,0
04/03/2013 22:00,8,8,8,8,7,7,7,0,7,8,9,9,9,3,5,3,3,4,3,7,7,7,3,5,7,6,7,8,8,8,8,8,0,0,0,0
04/03/2013 23:00,7,7,7,7,8,8,8,0,8,11,10,10,10,3,6,3,3,3,2,5,5,5,5,4,4,6,4,7,7,7,7,7,0,0,0,0
05/03/2013 00:00,7,7,7,7,8,8,8,2,8,10,8,8,8,2,4,2,2,0,2,2,3,3,4,6,5,4,5,7,7,7,7,7,0,0,0,0
05/03/2013 01:00,7,7,7,7,7,7,7,2,7,7,9,9,9,2,5,2,2,2,1,0,2,2,3,5,4,4,4,7,7,7,7,7,0,0,0,0
05/03/2013 02:00,8,8,8,8,11,11,11,1,11,7,10,10,10,4,4,4,4,1,1,0,2,2,3,3,4,6,4,8,8,8,8,8,0,0,0,0
05/03/2013 03:00,7,7,7,7,0,0,0,0,0,2,6,6,6,4,4,4,4,0,0,0,2,2,2,3,3,6,3,7,7,7,7,7,8,8,8,8
05/03/2013 04:00,8,8,8,8,7,7,7,0,7,3,7,7,7,4,6,4,4,0,0,0,1,1,1,2,4,5,4,8,8,8,8,8,5,5,5,5
05/03/2013 05:00,8,8,8,8,5,5,5,0,5,0,11,11,11,2,4,2,2,0,1,0,2,2,1,4,6,3,6,8,8,8,8,8,4,4,4,4
05/03/2013 06:00,8,8,8,8,3,3,3,0,3,1,10,10,10,3,4,3,3,0,0,0,2,2,1,3,6,4,6,8,8,8,8,8,4,4,4,4
05/03/2013 07:00,8,8,8,8,2,2,2,0,2,2,8,8,8,4,4,4,4,0,0,0,3,3,2,3,6,5,6,8,8,8,8,8,4,4,4,4
05/03/2013 08:00,7,7,7,7,5,5,5,0,5,2,7,7,7,4,4,4,4,0,0,0,3,3,0,2,5,4,5,7,7,7,7,7,2,2,2,2
05/03/2013 09:00,8,8,8,8,3,3,3,0,3,3,7,7,7,4,5,4,4,0,0,0,4,4,0,3,7,3,7,8,8,8,8,8,7,7,7,7
05/03/2013 10:00,7,7,7,7,4,4,4,0,4,4,7,7,7,4,5,4,4,1,0,0,3,3,0,2,7,4,7,7,7,7,7,7,6,6,6,6
05/03/2013 11:00,6,6,6,6,4,4,4,0,4,4,6,6,6,5,7,5,5,1,1,0,3,3,1,1,7,4,7,6,6,6,6,6,8,8,8,8
05/03/2013 12:00,7,7,7,7,3,3,3,1,3,4,5,5,5,5,6,5,5,2,1,0,3,3,1,2,6,4,6,7,7,7,7,7,8,8,8,8
05/03/2013 13:00,8,8,8,8,2,2,2,2,2,4,5,5,5,5,5,5,5,3,2,0,3,3,2,4,6,4,6,8,8,8,8,8,8,8,8,8
05/03/2013 14:00,8,8,8,8,2,2,2,1,2,1,5,5,5,6,6,6,6,3,4,2,6,6,3,3,8,6,8,8,8,8,8,8,5,5,5,5
05/03/2013 15:00,8,8,8,8,2,2,2,2,2,2,5,5,5,8,5,8,8,3,5,1,5,5,2,2,8,5,8,8,8,8,8,8,4,4,4,4
05/03/2013 16:00,8,8,8,8,3,3,3,3,3,3,6,6,6,9,5,9,9,4,6,0,4,4,2,1,8,5,8,8,8,8,8,8,4,4,4,4
05/03/2013 17:00,7,7,7,7,6,6,6,4,6,2,4,4,4,7,5,7,7,4,5,0,2,2,3,3,7,8,7,7,7,7,7,7,3,3,3,3
05/03/2013 18:00,8,8,8,8,9,9,9,5,9,2,4,4,4,6,6,6,6,4,4,0,2,2,3,3,8,8,8,8,8,8,8,8,5,5,5,5
